_id,ID,Binomal_Jetz,English,Museum_collection,Museum_accession,Sex,Museum_genus,Museum_species,Museum_subspecies,Specimen_label_photos,MMB_scan_url,MMB_scan_download,Markup_1,Markup_2,Markup_3,Markup_4
1915,Pipraeidea_melanonota_1,Pipraeidea_melanonota,Fawn-breasted Tanager,Tring,1905.10.12.867,M,Pipraeidea,melanonota,,Y,https://www.markmybird.org/gallery/pipraeidea_melanonota/1287,http://lfs.nhm.ac.uk/mark-my-bird/Pipraeidea_melanonota/Pipraeidea_melanonota_1.obj,43_elliot,44_Chris,398_crossbill,35_Lara
1916,Euphonia_gouldi_1,Euphonia_gouldi,Olive-backed Euphonia,Tring,94.7.1.231,M,Euphonia,gouldi,gouldi,Y,https://www.markmybird.org/gallery/euphonia_gouldi/2457,http://lfs.nhm.ac.uk/mark-my-bird/Euphonia_gouldi/Euphonia_gouldi_1.obj,485_oharar,44_Chris,35_Lara,36_zoe
1917,Chlorophonia_pyrrhophrys_1,Chlorophonia_pyrrhophrys,Chestnut-breasted Chlorophonia,Tring,1915.3.1.220,M,Chlorophonia,pyrrhophrys,,Y,https://www.markmybird.org/gallery/chlorophonia_pyrrhophrys/2272,http://lfs.nhm.ac.uk/mark-my-bird/Chlorophonia_pyrrhophrys/Chlorophonia_pyrrhophrys_1.obj,590_Marjo,43_elliot,44_Chris,35_Lara
1918,Chlorochrysa_nitidissima_1,Chlorochrysa_nitidissima,Multicoloured Tanager,Tring,85.6.4.305,M,Chlorochrysa,nitidissima,,Y,https://www.markmybird.org/gallery/chlorochrysa_nitidissima/2266,http://lfs.nhm.ac.uk/mark-my-bird/Chlorochrysa_nitidissima/Chlorochrysa_nitidissima_1.obj,44_Chris,592_angelaMc,35_Lara,36_zoe
1919,Tangara_xanthocephala_1,Tangara_xanthocephala,Saffron-crowned Tanager,Tring,1915.3.1.205,M,Tangara,xanthocephala,venusta,Y,https://www.markmybird.org/gallery/tangara_xanthocephala/3090,http://lfs.nhm.ac.uk/mark-my-bird/Tangara_xanthocephala/Tangara_xanthocephala_1.obj,43_elliot,44_Chris,485_oharar,
1920,Iridophanes_pulcherrimus_1,Iridophanes_pulcherrimus,Golden-collared Honeycreeper,Tring,85.4.1.171,M,Iridophanes,pulcherrimus,pulcherrimus,Y,https://www.markmybird.org/gallery/iridophanes_pulcherrimus/918,http://lfs.nhm.ac.uk/mark-my-bird/Iridophanes_pulcherrimus/Iridophanes_pulcherrimus_1.obj,2_jamie,40_chris13,485_oharar,43_elliot
1921,Dacnis_lineata_1,Dacnis_lineata,Black-faced Dacnis,Tring,1940.12.5.902,M,Dacnis,lineata,lineata,Y,https://www.markmybird.org/gallery/dacnis_lineata/2380,http://lfs.nhm.ac.uk/mark-my-bird/Dacnis_lineata/Dacnis_lineata_1.obj,485_oharar,44_Chris,41_Emma,35_Lara
1922,Chlorophanes_spiza_1,Chlorophanes_spiza,Green Honeycreeper,Tring,1924.10.13.101,M,Chlorophanes,spiza,spiza,Y,https://www.markmybird.org/gallery/chlorophanes_spiza/674,http://lfs.nhm.ac.uk/mark-my-bird/Chlorophanes_spiza/Chlorophanes_spiza_1.obj,44_Chris,363_Peregrin3,36_zoe,
1923,Cyanerpes_nitidus_1,Cyanerpes_nitidus,Short-billed Honeycreeper,Tring,85.4.1.281,M,Cyanerpes,nitidus,,Y,https://www.markmybird.org/gallery/cyanerpes_nitidus/739,http://lfs.nhm.ac.uk/mark-my-bird/Cyanerpes_nitidus/Cyanerpes_nitidus_1.obj,48_okeeffeml,43_elliot,40_chris13,36_zoe
1924,Xenodacnis_parina_1,Xenodacnis_parina,Tit-like Dacnis,Tring,84.7.31.73,M,Xenodacnis,parina,,Y,https://www.markmybird.org/gallery/xenodacnis_parina/1531,http://lfs.nhm.ac.uk/mark-my-bird/Xenodacnis_parina/Xenodacnis_parina_1.obj,36_zoe,52_grrlscientist,396_Arasevera,44_Chris
1925,Tersina_viridis_1,Tersina_viridis,Swallow Tanager,Tring,85.6.4.13,M,Tersina,viridis,occidentalis,Y,https://www.markmybird.org/gallery/tersina_viridis/1464,http://lfs.nhm.ac.uk/mark-my-bird/Tersina_viridis/Tersina_viridis_1.obj,43_elliot,52_grrlscientist,36_zoe,44_Chris
1926,Catamblyrhynchus_diadema_1,Catamblyrhynchus_diadema,Plushcap,Tring,1916.8.24.89,M,Catamblyrhynchus,diadema,diadema,Y,https://www.markmybird.org/gallery/catamblyrhynchus_diadema/636,http://lfs.nhm.ac.uk/mark-my-bird/Catamblyrhynchus_diadema/Catamblyrhynchus_diadema_1.obj,184_claraesse,369_Gepwin,56_hughbrazier,485_oharar
1927,Oreothraupis_arremonops_1,Oreothraupis_arremonops,Tanager Finch,Tring,1940.12.5.130,M,Oreothraupis,arremonops,,Y,https://www.markmybird.org/gallery/oreothraupis_arremonops/1110,http://lfs.nhm.ac.uk/mark-my-bird/Oreothraupis_arremonops/Oreothraupis_arremonops_1.obj,147_EllenB75,44_Chris,396_Arasevera,43_elliot
1928,Urothraupis_stolzmanni_1,Urothraupis_stolzmanni,Black-backed Bush-finch,Tring,1938.12.20.117,M,Urothraupis,stolzmanni,,Y,https://www.markmybird.org/gallery/urothraupis_stolzmanni/1515,http://lfs.nhm.ac.uk/mark-my-bird/Urothraupis_stolzmanni/Urothraupis_stolzmanni_1.obj,36_zoe,465_JSquirrell,52_grrlscientist,44_Chris
1929,Charitospiza_eucosma_1,Charitospiza_eucosma,Coal-crested Finch,Tring,85.12.14.719,M,Charitospiza,eucosma,,Y,https://www.markmybird.org/gallery/charitospiza_eucosma/659,http://lfs.nhm.ac.uk/mark-my-bird/Charitospiza_eucosma/Charitospiza_eucosma_1.obj,56_hughbrazier,40_chris13,5_Jen,36_zoe
1930,Coryphaspiza_melanotis_1,Coryphaspiza_melanotis,Black-masked Finch,Tring,1900.8.10.2,M,Coryphaspiza,melanotis,,Y,https://www.markmybird.org/gallery/coryphaspiza_melanotis/723,http://lfs.nhm.ac.uk/mark-my-bird/Coryphaspiza_melanotis/Coryphaspiza_melanotis_1.obj,303_evwudeck,368_rvalkass,363_Peregrin3,43_elliot
1931,Saltatricula_multicolor_1,Saltatricula_multicolor,Many-coloured Chaco-finch,Tring,1905.1.30.332,M,Saltatricula,multicolor,,Y,https://www.markmybird.org/gallery/saltatricula_multicolor/1389,http://lfs.nhm.ac.uk/mark-my-bird/Saltatricula_multicolor/Saltatricula_multicolor_1.obj,36_zoe,52_grrlscientist,220_birdloverus,44_Chris
1932,Coryphospingus_cucullatus_2,Coryphospingus_cucullatus,Red-crested Finch,Tring,1905.10.12.941,M,Coryphospingus,cucullatus,cucullatus,Y,https://www.markmybird.org/gallery/coryphospingus_cucullatus/140,http://lfs.nhm.ac.uk/mark-my-bird/Coryphospingus_cucullatus/Coryphospingus_cucullatus_1.obj,485_oharar,183_ThomasG,44_Chris,43_elliot
1933,Rhodospingus_cruentus_1,Rhodospingus_cruentus,Crimson-breasted Finch,Tring,1957.24.60,M,Rhodospingus,cruentus,,Y,https://www.markmybird.org/gallery/rhodospingus_cruentus/1617,http://lfs.nhm.ac.uk/mark-my-bird/Rhodospingus_cruentus/Rhodospingus_cruentus_1.obj,465_JSquirrell,52_grrlscientist,36_zoe,35_Lara
1934,Phrygilus_gayi_1,Phrygilus_gayi,Grey-hooded Sierra-finch,Tring,85.2.10.347,M,Phrygilus,gayi,caniceps,Y,https://www.markmybird.org/gallery/phrygilus_gayi/4161,http://lfs.nhm.ac.uk/mark-my-bird/Phrygilus_gayi/Phrygilus_gayi_1.obj,35_Lara,36_zoe,44_Chris,
1935,Melanodera_xanthogramma_1,Melanodera_xanthogramma,Yellow-bridled Finch,Tring,51.1.29.11,M,Melanodera,xanthogramma,xanthogramma,Y,https://www.markmybird.org/gallery/melanodera_xanthogramma/3883,http://lfs.nhm.ac.uk/mark-my-bird/Melanodera_xanthogramma/Melanodera_xanthogramma_1.obj,36_zoe,44_Chris,775_liz,
1936,Haplospiza_rustica_1,Haplospiza_rustica,Slaty Finch,Tring,1925.12.244.604,M,Haplospiza,rustica,rustica,Y,https://www.markmybird.org/gallery/haplospiza_rustica/869,http://lfs.nhm.ac.uk/mark-my-bird/Haplospiza_rustica/Haplospiza_rustica_1.obj,302_kat211123,356_Gecko097,114_tdjames,44_Chris
1937,Acanthidops_bairdii_1,Acanthidops_bairdii,Peg-billed Finch,Tring,99.2.1.846,M,Acanthidops,bairdii,,Y,https://www.markmybird.org/gallery/acanthidops_bairdii/510,http://lfs.nhm.ac.uk/mark-my-bird/Acanthidops_bairdii/Acanthidops_bairdii_1.obj,40_chris13,43_elliot,363_Peregrin3,36_zoe
1938,Lophospingus_pusillus_1,Lophospingus_pusillus,Black-crested Finch,Tring,1932.10.28.11,M,Lophospingus,pusillus,,Y,https://www.markmybird.org/gallery/lophospingus_pusillus/958,http://lfs.nhm.ac.uk/mark-my-bird/Lophospingus_pusillus/Lophospingus_pusillus_1.obj,43_elliot,369_Gepwin,44_Chris,36_zoe
1939,Donacospiza_albifrons_1,Donacospiza_albifrons,Long-tailed Reed-finch,Tring,85.2.10.313,M,Donacospiza,albifrons,,Y,https://www.markmybird.org/gallery/donacospiza_albifrons/767,http://lfs.nhm.ac.uk/mark-my-bird/Donacospiza_albifrons/Donacospiza_albifrons_1.obj,48_okeeffeml,363_Peregrin3,43_elliot,36_zoe
1940,Rowettia_goughensis_1,Rowettia_goughensis,Gough Bunting,Tring,1957.20.6,M,Rowettia,goughensis,,Y,https://www.markmybird.org/gallery/rowettia_goughensis/1386,http://lfs.nhm.ac.uk/mark-my-bird/Rowettia_goughensis/Rowettia_goughensis_1.obj,50_kathrynross27,52_grrlscientist,220_birdloverus,44_Chris
1941,Nesospiza_wilkinsi_3,Nesospiza_wilkinsi,Wilkins's Bunting,Tring,1953.55.159,M,Nesospiza,wilkinsi,wilkinsi,Y,https://www.markmybird.org/gallery/nesospiza_wilkinsi/300,http://lfs.nhm.ac.uk/mark-my-bird/Nesospiza_wilkinsi/Nesospiza_wilkinsi_1.obj,190_Pardalotus,44_Chris,35_Lara,43_elliot
1942,Diuca_speculifera_1,Diuca_speculifera,White-winged Diuca-finch,Tring,1946.49.610,M,Diuca,speculifera,speculifera,Y,https://www.markmybird.org/gallery/diuca_speculifera/765,http://lfs.nhm.ac.uk/mark-my-bird/Diuca_speculifera/Diuca_speculifera_1.obj,44_Chris,363_Peregrin3,35_Lara,43_elliot
1943,Idiopsar_brachyurus_1,Idiopsar_brachyurus,Short-tailed Finch,Tring,97.10.19.1,M,Idiopsar,brachyurus,,Y,https://www.markmybird.org/gallery/idiopsar_brachyurus/912,http://lfs.nhm.ac.uk/mark-my-bird/Idiopsar_brachyurus/Idiopsar_brachyurus_1.obj,147_EllenB75,369_Gepwin,364_cjam,43_elliot
1944,Piezorhina_cinerea_1,Piezorhina_cinerea,Cinereous Finch,Tring,96.10.6.261,M,Piezorhina,cinerea,,Y,https://www.markmybird.org/gallery/piezorhina_cinerea/1280,http://lfs.nhm.ac.uk/mark-my-bird/Piezorhina_cinerea/Piezorhina_cinerea_1.obj,43_elliot,44_Chris,465_JSquirrell,
1945,Xenospingus_concolor_1,Xenospingus_concolor,Slender-billed Finch,Tring,68.6.20.24,M,Xenospingus,concolor,,Y,https://www.markmybird.org/gallery/xenospingus_concolor/1523,http://lfs.nhm.ac.uk/mark-my-bird/Xenospingus_concolor/Xenospingus_concolor_1.obj,50_kathrynross27,36_zoe,52_grrlscientist,44_Chris
1946,Incaspiza_pulchra_1,Incaspiza_pulchra,Great Inca-finch,Tring,1902.3.13.449,M,Incaspiza,pulchra,,Y,https://www.markmybird.org/gallery/incaspiza_pulchra/915,http://lfs.nhm.ac.uk/mark-my-bird/Incaspiza_pulchra/Incaspiza_pulchra_1.obj,40_chris13,5_Jen,44_Chris,
1947,Poospiza_alticola_1,Poospiza_alticola,Plain-tailed Warbling-finch,Tring,96.10.6.328,M,Poospiza,alticola,,Y,https://www.markmybird.org/gallery/poospiza_alticola/2823,http://lfs.nhm.ac.uk/mark-my-bird/Poospiza_alticola/Poospiza_alticola_1.obj,44_Chris,485_oharar,43_elliot,35_Lara
1948,Compsospiza_garleppi_1,Compsospiza_garleppi,Cochabamba Mountain-finch,Tring,1947.45.2,F,Poospiza,garleppi,,Y,https://www.markmybird.org/gallery/compsospiza_garleppi/715,http://lfs.nhm.ac.uk/mark-my-bird/Poospiza_garleppi/Poospiza_garleppi_1.obj,40_chris13,5_Jen,44_Chris,43_elliot
1949,Sicalis_citrina_1,Sicalis_citrina,Stripe-tailed Yellow-finch,Tring,85.2.10.742,M,Sicalis,citrina,browni,Y,https://www.markmybird.org/gallery/sicalis_citrina/1411,http://lfs.nhm.ac.uk/mark-my-bird/Sicalis_citrina/Sicalis_citrina_1.obj,44_Chris,52_grrlscientist,36_zoe,41_Emma
1950,Emberizoides_herbicola_1,Emberizoides_herbicola,Wedge-tailed Grass-finch,Tring,1905.10.12.906,M,Emberizoides,herbicola,,Y,https://www.markmybird.org/gallery/emberizoides_herbicola/783,http://lfs.nhm.ac.uk/mark-my-bird/Emberizoides_herbicola/Emberizoides_herbicola_1.obj,48_okeeffeml,485_oharar,242_solayan,36_zoe
1951,Embernagra_platensis_1,Embernagra_platensis,Great Pampa-finch,Tring,1905.1.30.329,M,Embernagra,platensis,platensis,Y,https://www.markmybird.org/gallery/embernagra_platensis/784,http://lfs.nhm.ac.uk/mark-my-bird/Embernagra_platensis/Embernagra_platensis_1.obj,44_Chris,363_Peregrin3,43_elliot,36_zoe
1952,Volatinia_jacarina_1,Volatinia_jacarina,Blue-black Grassquit,Tring,1903.12.15.118,M,Volatinia,jacarina,,Y,https://www.markmybird.org/gallery/volatinia_jacarina/1519,http://lfs.nhm.ac.uk/mark-my-bird/Volatinia_jacarina/Volatinia_jacarina_1.obj,50_kathrynross27,36_zoe,52_grrlscientist,44_Chris
1953,Sporophila_luctuosa_1,Sporophila_luctuosa,Black-and-white Seedeater,Tring,1925.12.24.588,M,Sporophila,luctuosa,,Y,https://www.markmybird.org/gallery/sporophila_luctuosa/4008,http://lfs.nhm.ac.uk/mark-my-bird/Sporophila_luctuosa/Sporophila_luctuosa_1.obj,36_zoe,35_Lara,44_Chris,
1954,Oryzoborus_nuttingi_1,Oryzoborus_nuttingi,Nicaraguan Seed-finch,Tring,99.2.1.364,M,Oryzoborus,crassirostris,nuttingi,Y,https://www.markmybird.org/gallery/oryzoborus_nuttingi/1118,http://lfs.nhm.ac.uk/mark-my-bird/Oryzoborus_crassirostris/Oryzoborus_crassirostris_1.obj,147_EllenB75,44_Chris,4_gavin,36_zoe
1955,Amaurospiza_concolor_1,Amaurospiza_concolor,Blue Seedeater,Tring,99.2.1.490,M,Amaurospiza,concolor,concolor,Y,https://www.markmybird.org/gallery/amaurospiza_concolor/539,http://lfs.nhm.ac.uk/mark-my-bird/Amaurospiza_concolor/Amaurospiza_concolor_1.obj,40_chris13,36_zoe,5_Jen,44_Chris
1956,Melopyrrha_nigra_1,Melopyrrha_nigra,Cuban Bullfinch,Tring,1915.5.1.666,M,Melopyrrha,nigra,nigra,Y,https://www.markmybird.org/gallery/melopyrrha_nigra/1009,http://lfs.nhm.ac.uk/mark-my-bird/Melopyrrha_nigra/Melopyrrha_nigra_1.obj,485_oharar,4_gavin,44_Chris,35_Lara
1957,Catamenia_analis_1,Catamenia_analis,Band-tailed Seedeater,Tring,85.12.14.820,M,Catamenia,analis,analis,Y,https://www.markmybird.org/gallery/catamenia_analis/637,http://lfs.nhm.ac.uk/mark-my-bird/Catamenia_analis/Catamenia_analis_1.obj,56_hughbrazier,4_gavin,363_Peregrin3,43_elliot
1958,Tiaris_obscurus_1,Tiaris_obscurus,Dull-coloured Grassquit,Tring,96.10.6.271,M,Sporophila,obscura,obscura,Y,https://www.markmybird.org/gallery/tiaris_obscurus/3123,http://lfs.nhm.ac.uk/mark-my-bird/Sporophila_obscura/Sporophila_obscura_1.obj,43_elliot,44_Chris,485_oharar,
1959,Loxipasser_anoxanthus_1,Loxipasser_anoxanthus,Yellow-shouldered Grassquit,Tring,85.12.14.345,M,Loxipasser,anoxanthus,,Y,https://www.markmybird.org/gallery/loxipasser_anoxanthus/967,http://lfs.nhm.ac.uk/mark-my-bird/Loxipasser_anoxanthus/Loxipasser_anoxanthus_1.obj,43_elliot,40_chris13,44_Chris,150_Jlynntran
1960,Loxigilla_violacea_1,Loxigilla_violacea,Greater Antillean Bullfinch,Tring,1914.12.1.912,M,Loxigilla,violacea,violacea,Y,https://www.markmybird.org/gallery/loxigilla_violacea/2609,http://lfs.nhm.ac.uk/mark-my-bird/Loxigilla_violacea/Loxigilla_violacea_1.obj,43_elliot,485_oharar,44_Chris,
1961,Diglossa_lafresnayii_1,Diglossa_lafresnayii,Glossy Flowerpiercer,Tring,1925.12.24.339,M,Diglossa,lafresnayii,lafresnayii,Y,https://www.markmybird.org/gallery/diglossa_lafresnayii/3753,http://lfs.nhm.ac.uk/mark-my-bird/Diglossa_lafresnayii/Diglossa_lafresnayii_1.obj,36_zoe,44_Chris,35_Lara,
1962,Euneornis_campestris_1,Euneornis_campestris,Orangequit,Tring,84.7.31.207,M,Euneornis,campestris,,Y,https://www.markmybird.org/gallery/euneornis_campestris/809,http://lfs.nhm.ac.uk/mark-my-bird/Euneornis_campestris/Euneornis_campestris_1.obj,4_gavin,363_Peregrin3,183_ThomasG,36_zoe
1963,Melanospiza_richardsoni_1,Melanospiza_richardsoni,St Lucia Black Finch,Tring,1938.1.12.1,M,Melanospiza,richardsoni,,Y,https://www.markmybird.org/gallery/melanospiza_richardsoni/1003,http://lfs.nhm.ac.uk/mark-my-bird/Melanospiza_richardsoni/Melanospiza_richardsoni_1.obj,44_Chris,4_gavin,36_zoe,
1964,Geospiza_conirostris_1,Geospiza_conirostris,Large Cactus-finch,Tring,99.9.1.182,M,Geospiza,conirostris,conirostris,,https://www.markmybird.org/gallery/geospiza_conirostris/203,http://lfs.nhm.ac.uk/mark-my-bird/Geospiza_conirostris/Geospiza_conirostris_1.obj,696_RichardParker,40_chris13,485_oharar,43_elliot
1965,Platyspiza_crassirostris_5,Platyspiza_crassirostris,Vegetarian Finch,Tring,99.9.1.396,M,Camarhynchus,crassirostris,,Y,https://www.markmybird.org/gallery/platyspiza_crassirostris/369,http://lfs.nhm.ac.uk/mark-my-bird/Camarhynchus_crassirostris/Camarhynchus_crassirostris_1.obj,40_chris13,211_JohnR,44_Chris,
1966,Camarhynchus_parvulus_2,Camarhynchus_parvulus,Small Tree-finch,Tring,99.9.1.41,M,Camarhynchus,parvulus,parvulus,Y,https://www.markmybird.org/gallery/camarhynchus_parvulus/89,http://lfs.nhm.ac.uk/mark-my-bird/Camarhynchus_parvulus/Camarhynchus_parvulus_1.obj,41_Emma,190_Pardalotus,114_tdjames,44_Chris
1967,Certhidea_olivacea_3,Certhidea_olivacea,Warbler Finch,Tring,75.4.2.56,M,Certhidea,olivacea,fusca,Y,https://www.markmybird.org/gallery/certhidea_olivacea/107,http://lfs.nhm.ac.uk/mark-my-bird/Certhidea_olivacea/Certhidea_olivacea_1.obj,56_hughbrazier,43_elliot,363_Peregrin3,44_Chris
1968,Pinaroloxias_inornata_1,Pinaroloxias_inornata,Cocos Finch,Tring,1931.7.11.1,M,Pinaroloxias,inornata,,Y,https://www.markmybird.org/gallery/pinaroloxias_inornata/360,http://lfs.nhm.ac.uk/mark-my-bird/Pinaroloxias_inornata/Pinaroloxias_inornata_1.obj,35_Lara,43_elliot,44_Chris,36_zoe
1969,Spiza_americana_1,Spiza_americana,Dickcissel,Tring,99.3.1.1348,M,Spiza,americana,,Y,https://www.markmybird.org/gallery/spiza_americana/455,http://lfs.nhm.ac.uk/mark-my-bird/Spiza_americana/Spiza_americana_1.obj,592_angelaMc,43_elliot,363_Peregrin3,36_zoe
1970,Pheucticus_chrysogaster_1,Pheucticus_chrysogaster,Golden-bellied Grosbeak,Tring,1938.12.20.101,M,Pheucticus,chrysopeplus,chrysogaster,Y,https://www.markmybird.org/gallery/pheucticus_chrysogaster/4154,http://lfs.nhm.ac.uk/mark-my-bird/Pheucticus_chrysopeplus/Pheucticus_chrysopeplus_1.obj,44_Chris,35_Lara,36_zoe,
1971,Cardinalis_sinuatus_1,Cardinalis_sinuatus,Pyrrhuloxia,Tring,88.10.10.9184,M,Cardinalis,sinuata,sinuata,Y,https://www.markmybird.org/gallery/cardinalis_sinuatus/3687,http://lfs.nhm.ac.uk/mark-my-bird/Cardinalis_sinuata/Cardinalis_sinuata_1.obj,36_zoe,44_Chris,35_Lara,
1972,Caryothraustes_canadensis_1,Caryothraustes_canadensis,Yellow-green Grosbeak,Tring,85.6.8.410,M,Carythraustes,canadensis,canadensis,Y,https://www.markmybird.org/gallery/caryothraustes_canadensis/1245,http://lfs.nhm.ac.uk/mark-my-bird/Carythraustes_canadensis/Carythraustes_canadensis_1.obj,36_zoe,43_elliot,529_EmmaD,44_Chris
1973,Parkerthraustes_humeralis_1,Parkerthraustes_humeralis,Yellow-shouldered Grosbeak,Tring,85.6.8.430,U,Carythraustes,humeralis,,Y,https://www.markmybird.org/gallery/parkerthraustes_humeralis/1131,http://lfs.nhm.ac.uk/mark-my-bird/Carythraustes_humeralis/Carythraustes_humeralis_1.obj,147_EllenB75,40_chris13,44_Chris,43_elliot
1974,Rhodothraupis_celaeno_1,Rhodothraupis_celaeno,Crimson-collared Grosbeak,Tring,74.7.1.1238,M,Rhodothraupis,celaeno,,Y,https://www.markmybird.org/gallery/rhodothraupis_celaeno/1374,http://lfs.nhm.ac.uk/mark-my-bird/Rhodothraupis_celaeno/Rhodothraupis_celaeno_1.obj,43_elliot,52_grrlscientist,36_zoe,44_Chris
1975,Periporphyrus_erythromelas_1,Periporphyrus_erythromelas,Red-and-black Grosbeak,Tring,85.6.8.406,U,Periporphyrus,erythromelas,,Y,https://www.markmybird.org/gallery/periporphyrus_erythromelas/1251,http://lfs.nhm.ac.uk/mark-my-bird/Periporphyrus_erythromelas/Periporphyrus_erythromelas_1.obj,44_Chris,445_drugantibus,529_EmmaD,43_elliot
1976,Saltator_coerulescens_1,Saltator_coerulescens,Greyish Saltator,Tring,1914.7.2.218,M,Saltator,coerulescens,coerulescens,Y,https://www.markmybird.org/gallery/saltator_coerulescens/3966,http://lfs.nhm.ac.uk/mark-my-bird/Saltator_coerulescens/Saltator_coerulescens_1.obj,36_zoe,44_Chris,43_elliot,
1977,Cyanoloxia_glaucocaerulea_3,Cyanoloxia_glaucocaerulea,Glaucous-blue Grosbeak,Tring,1905.10.12.929,M,Passerina,glaucocaerulea,,Y,https://www.markmybird.org/gallery/cyanoloxia_glaucocaerulea/745,http://lfs.nhm.ac.uk/mark-my-bird/Passerina_glaucocaerulea/Passerina_glaucocaerulea_1.obj,43_elliot,363_Peregrin3,242_solayan,36_zoe
1978,Cyanocompsa_cyanoides_1,Cyanocompsa_cyanoides,Blue-black Grosbeak,Tring,1953.68.485,M,Passerina,cyanoides,cyanoides,Y,https://www.markmybird.org/gallery/cyanocompsa_cyanoides/3733,http://lfs.nhm.ac.uk/mark-my-bird/Passerina_cyanoides/Passerina_cyanoides_1.obj,36_zoe,44_Chris,35_Lara,
1979,Passerina_amoena_1,Passerina_amoena,Lazuli Bunting,Tring,87.1.24.11,M,Passerina,amoena,,Y,https://www.markmybird.org/gallery/passerina_amoena/2749,http://lfs.nhm.ac.uk/mark-my-bird/Passerina_amoena/Passerina_amoena_1.obj,43_elliot,485_oharar,114_tdjames,44_Chris
1980,Porphyrospiza_caerulescens_1,Porphyrospiza_caerulescens,Blue Finch,Tring,89.1.10.248,M,Passerina,caerulescens,,Y,https://www.markmybird.org/gallery/porphyrospiza_caerulescens/1310,http://lfs.nhm.ac.uk/mark-my-bird/Passerina_caerulescens/Passerina_caerulescens_1.obj,44_Chris,36_zoe,52_grrlscientist,43_elliot
1981,Clypicterus_oseryi_1,Clypicterus_oseryi,Casqued Oropendola,Tring,85.7.12.2,M,Psarocolius,oseryi,,,https://www.markmybird.org/gallery/clypicterus_oseryi/122,http://lfs.nhm.ac.uk/mark-my-bird/Psarocolius_oseryi/Psarocolius_oseryi_1.obj,69_markjee,175_JohnF,43_elliot,44_Chris
1982,Psarocolius_decumanus_1,Psarocolius_decumanus,Crested Oropendola,Tring,85.11.2.23,M,Psarocolius,decumanus,maculosus,,https://www.markmybird.org/gallery/psarocolius_decumanus/395,http://lfs.nhm.ac.uk/mark-my-bird/Psarocolius_decumanus/Psarocolius_decumanus_1.obj,183_ThomasG,175_JohnF,366_Gandalf19,43_elliot
1983,Ocyalus_latirostris_1,Ocyalus_latirostris,Band-tailed Oropendola,Tring,85.7.12.4,M,Ocyalus,latirostris,,Y,https://www.markmybird.org/gallery/ocyalus_latirostris/1100,http://lfs.nhm.ac.uk/mark-my-bird/Ocyalus_latirostris/Ocyalus_latirostris_1.obj,147_EllenB75,44_Chris,20_angela,150_Jlynntran
1984,Cacicus_cela_1,Cacicus_cela,Yellow-rumped Cacique,Tring,1903.12.31.6,M,Cacicus,cela,cela,Y,https://www.markmybird.org/gallery/cacicus_cela/1229,http://lfs.nhm.ac.uk/mark-my-bird/Cacicus_cela/Cacicus_cela_1.obj,43_elliot,451_Carys,529_EmmaD,44_Chris
1985,Amblycercus_holosericeus_1,Amblycercus_holosericeus,Yellow-billed Cacique,Tring,98.12.1.789,M,Cacicus,holosericeus,holosericeus,Y,https://www.markmybird.org/gallery/amblycercus_holosericeus/1186,http://lfs.nhm.ac.uk/mark-my-bird/Cacicus_holosericeus/Cacicus_holosericeus_1.obj,44_Chris,36_zoe,52_grrlscientist,35_Lara
1986,Icterus_graceannae_1,Icterus_graceannae,White-edged Oriole,Tring,1914.12.2.221,M,Icterus,graceannae,,Y,https://www.markmybird.org/gallery/icterus_graceannae/3498,http://lfs.nhm.ac.uk/mark-my-bird/Icterus_graceannae/Icterus_graceannae_1.obj,36_zoe,665_Chris W,44_Chris,
1987,Nesopsar_nigerrimus_1,Nesopsar_nigerrimus,Jamaican Blackbird,Tring,85.11.2.339,U,Nesopsar,nigerrimus,,Y,https://www.markmybird.org/gallery/nesopsar_nigerrimus/3409,http://lfs.nhm.ac.uk/mark-my-bird/Nesopsar_nigerrimus/Nesopsar_nigerrimus_1.obj,485_oharar,43_elliot,36_zoe,44_Chris
1988,Gymnomystax_mexicanus_1,Gymnomystax_mexicanus,Oriole Blackbird,Tring,85.11.2.383,M,Gymnomystax,mexicanus,,Y,https://www.markmybird.org/gallery/gymnomystax_mexicanus/856,http://lfs.nhm.ac.uk/mark-my-bird/Gymnomystax_mexicanus/Gymnomystax_mexicanus_1.obj,302_kat211123,372_Bullfinch,44_Chris,35_Lara
1989,Xanthocephalus_xanthocephalus_1,Xanthocephalus_xanthocephalus,Yellow-headed Blackbird,Tring,1912.12.27.142,M,Xanthocephalus,xanthocephalus,,Y,https://www.markmybird.org/gallery/xanthocephalus_xanthocephalus/1541,http://lfs.nhm.ac.uk/mark-my-bird/Xanthocephalus_xanthocephalus/Xanthocephalus_xanthocephalus_1.obj,36_zoe,52_grrlscientist,485_oharar,44_Chris
